1295,Unbearable Lightness of Being ,{Drama},1988,96332,0.0,
1296,Room with a ViewA ,"{Drama, Romance}",1986,91867,0.0,
1297,Real Genius ,{Comedy},1985,89886,0.0,
1298,Pink Floyd: The Wall ,"{Drama, Musical}",1982,84503,0.0,
1299,Killing Fields ,"{Drama, War}",1984,87553,0.0,
1300,My Life as a Dog (Mitt liv som hund) ,"{Comedy, Drama}",1985,89606,0.0,
1301,Forbidden Planet ,"{Drama, Sci-Fi}",1956,49223,0.0,
1302,Field of Dreams ,"{Children, Drama, Fantasy}",1989,97351,0.0,
1303,Man Who Would Be King ,"{Adventure, Drama}",1975,73341,0.0,
1304,Butch Cassidy and the Sundance Kid ,"{Action, Western}",1969,64115,0.0,
1305,ParisTexas ,"{Drama, Romance}",1984,87884,0.0,
1306,Until the End of the World (Bis ans Ende der Welt) ,"{Adventure, Drama, Sci-Fi}",1991,101458,0.0,
1307,When Harry Met Sally... ,"{Comedy, Romance}",1989,98635,0.0,
1310,Hype! ,{Documentary},1996,116589,0.0,
1311,Santa with Muscles ,{Comedy},1996,117550,0.0,
1312,Female Perversions ,{Drama},1996,116293,0.0,
1317,I'm Not Rappaport ,{Comedy},1996,116601,0.0,
1320,Alien³ (a.k.a. Alien 3,"{Action, Horror, Sci-Fi, Thriller}",1992,103644,0.0,
1321,American Werewolf in LondonAn ,"{Comedy, Horror, Thriller}",1981,82010,0.0,
1322,Amityville 1992: It's About Time,{Horror},1992,103678,0.0,
1323,Amityville 3-D,{Horror},1983,85159,0.0,
1324,Amityville: Dollhouse ,{Horror},1996,115535,0.0,
1325,Amityville: A New Generation ,{Horror},1993,106262,0.0,
1326,Amityville II: The Possession ,{Horror},1982,83550,0.0,
1327,Amityville Horror ,"{Drama, Horror, Mystery, Thriller}",1979,78767,0.0,
1328,Amityville Curse ,{Horror},1990,99030,0.0,
1329,Blood for Dracula (Andy Warhol's Dracula) ,{Horror},1974,71233,0.0,
1330,April Fool's Day ,{Horror},1986,90655,0.0,
1331,Audrey Rose ,{Horror},1977,75704,0.0,
1332,Believers ,"{Horror, Thriller}",1987,92632,0.0,
1333,Birds ,"{Horror, Thriller}",1963,56869,0.0,
1334,Blob ,"{Horror, Sci-Fi}",1958,51418,0.0,
1335,Blood Beach ,"{Horror, Mystery}",1981,82083,0.0,
1336,Body Parts ,"{Horror, Thriller}",1991,101492,0.0,
1337,Body Snatcher ,"{Drama, Horror, Thriller}",1945,37549,0.0,
1339,Dracula (Bram Stoker's Dracula) ,"{Fantasy, Horror, Romance, Thriller}",1992,103874,0.0,
1340,Bride of Frankenstein (Bride of Frankenstein) ,"{Drama, Horror, Sci-Fi}",1935,26138,0.0,
1341,Burnt Offerings ,{Horror},1976,74258,0.0,
1342,Candyman ,"{Horror, Thriller}",1992,103919,0.0,
1343,Cape Fear ,{Thriller},1991,101540,0.0,
1344,Cape Fear ,"{Crime, Drama, Thriller}",1962,55824,0.0,
1345,Carrie ,"{Drama, Fantasy, Horror, Thriller}",1976,74285,0.0,
1346,Cat People ,"{Drama, Fantasy, Horror}",1982,83722,0.0,
1347,Nightmare on Elm StreetA ,"{Horror, Thriller}",1984,87800,0.0,
1348,Nosferatu (Nosferatueine Symphonie des Grauens) ,{Horror},1922,13442,0.0,
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) ,{Horror},1986,91651,0.0,
1350,Omen ,"{Horror, Mystery, Thriller}",1976,75005,0.0,
1351,Blood and Wine (Blood & Wine) ,"{Crime, Drama, Thriller}",1996,115710,0.0,
1352,Albino Alligator ,"{Crime, Thriller}",1996,115495,0.0,
1353,Mirror Has Two Faces ,"{Comedy, Drama, Romance}",1996,117057,0.0,
1354,Breaking the Waves ,"{Drama, Mystery}",1996,115751,0.0,
1355,Nightwatch ,"{Horror, Thriller}",1997,119791,0.0,
1356,Star Trek: First Contact ,"{Action, Adventure, Sci-Fi, Thriller}",1996,117731,0.0,
1357,Shine ,"{Drama, Romance}",1996,117631,0.0,
1358,Sling Blade ,{Drama},1996,117666,0.0,
1359,Jingle All the Way ,"{Children, Comedy}",1996,116705,0.0,
1361,Paradise Lost: The Child Murders at Robin Hood Hills ,{Documentary},1996,117293,0.0,
1363,Preacher's Wife ,{Drama},1996,117372,0.0,
1365,Ridicule ,{Drama},1996,117477,0.0,
1366,Crucible ,{Drama},1996,115988,0.0,
1367,101 Dalmatians,"{Adventure, Children, Comedy}",1996,115433,0.0,
1369,I Can't Sleep (J'ai pas sommeil) ,"{Drama, Thriller}",1994,110171,0.0,
1370,Die Hard 2,"{Action, Adventure, Thriller}",1990,99423,0.0,
1371,Star Trek: The Motion Picture ,"{Adventure, Sci-Fi}",1979,79945,0.0,
1372,Star Trek VI: The Undiscovered Country ,"{Action, Mystery, Sci-Fi}",1991,102975,0.0,
1373,Star Trek V: The Final Frontier ,"{Action, Sci-Fi}",1989,98382,0.0,
1374,Star Trek II: The Wrath of Khan ,"{Action, Adventure, Sci-Fi, Thriller}",1982,84726,0.0,
1375,Star Trek III: The Search for Spock ,"{Action, Adventure, Sci-Fi}",1984,88170,0.0,
1376,Star Trek IV: The Voyage Home ,"{Adventure, Comedy, Sci-Fi}",1986,92007,0.0,
1377,Batman Returns ,"{Action, Crime}",1992,103776,0.0,
1378,Young Guns ,"{Action, Comedy, Western}",1988,96487,0.0,
1379,Young Guns II ,"{Action, Western}",1990,100994,0.0,
1380,Grease ,"{Comedy, Musical, Romance}",1978,77631,0.0,
1381,Grease 2,"{Comedy, Musical, Romance}",1982,84021,0.0,
1382,Marked for Death ,"{Action, Drama}",1990,100114,0.0,
1384,Substance of Fire ,{Drama},1996,117773,0.0,
1385,Under Siege ,"{Action, Drama, Thriller}",1992,105690,0.0,
1387,Jaws ,"{Action, Horror}",1975,73195,0.0,
1388,Jaws 2,"{Horror, Thriller}",1978,77766,0.0,
1389,Jaws 3-D,"{Action, Horror}",1983,85750,0.0,
1390,My Fellow Americans ,{Comedy},1996,117119,0.0,
1391,Mars Attacks! ,"{Action, Comedy, Sci-Fi}",1996,116996,0.0,
1392,Citizen Ruth ,"{Comedy, Drama}",1996,115906,0.0,
1393,Jerry Maguire ,"{Drama, Romance}",1996,116695,0.0,
1394,Raising Arizona ,{Comedy},1987,93822,0.0,
1395,Tin Men ,"{Comedy, Drama}",1987,94155,0.0,
1396,Sneakers ,"{Action, Comedy, Crime, Drama, Sci-Fi}",1992,105435,0.0,
1397,Bastard Out of Carolina ,{Drama},1996,115633,0.0,
1398,In Love and War ,"{Romance, War}",1996,116621,0.0,
1399,Marvin's Room ,{Drama},1996,116999,0.0,
1401,Ghosts of Mississippi ,{Drama},1996,116410,0.0,
1404,Night Falls on Manhattan ,"{Crime, Drama}",1996,119783,0.0,
1405,Beavis and Butt-Head Do America ,"{Adventure, Animation, Comedy, Crime}",1996,115641,0.0,
1406,La Cérémonie ,"{Crime, Drama, Mystery, Thriller}",1995,112769,0.0,
1407,Scream ,"{Comedy, Horror, Mystery, Thriller}",1996,117571,0.0,
1408,Last of the Mohicans ,"{Action, Romance, War, Western}",1992,104691,0.0,
1409,Michael ,"{Comedy, Drama, Fantasy, Romance}",1996,117038,0.0,
1410,Evening Star ,"{Comedy, Drama}",1996,116240,0.0,
1411,Hamlet ,"{Crime, Drama, Romance}",1996,116477,0.0,
1413,Whole Wide World ,{Drama},1996,118163,0.0,
1414,Mother ,{Comedy},1996,117091,0.0,
1415,Thieves (VoleursLes) ,"{Crime, Drama, Romance}",1996,118100,0.0,
1416,Evita ,"{Drama, Musical}",1996,116250,0.0,
1417,Portrait of a Lady ,{Drama},1996,117364,0.0,
1419,Walkabout ,"{Adventure, Drama}",1971,67959,0.0,
1420,Message to Love: The Isle of Wight Festival ,{Documentary},1996,117028,0.0,
1422,Murder at 1600,"{Crime, Drama, Mystery, Thriller}",1997,119731,0.0,
1423,Hearts and Minds ,{Drama},1996,116506,0.0,
1425,Fierce Creatures ,{Comedy},1997,119115,0.0,
1427,Turbulence ,"{Action, Thriller}",1997,120390,0.0,
1428,Angel Baby ,{Drama},1995,112362,0.0,
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),"{Action, Adventure, Comedy, Thriller}",1996,116704,0.0,
1430,Underworld ,"{Comedy, Thriller}",1996,120414,0.0,
1431,Beverly Hills Ninja ,"{Action, Comedy}",1997,118708,0.0,
1432,Metro ,"{Action, Comedy, Crime, Drama, Thriller}",1997,119664,0.0,
1433,The Machine ,"{Horror, Sci-Fi, Thriller}",1994,110425,0.0,
1437,Cement Garden ,{Drama},1993,106535,0.0,
1438,Dante's Peak ,"{Action, Thriller}",1997,118928,0.0,
1440,Amos & Andrew ,{Comedy},1993,106266,0.0,
1441,Benny & Joon ,"{Comedy, Romance}",1993,106387,0.0,
1442,Prefontaine ,{Drama},1997,119937,0.0,
1444,Guantanamera ,{Comedy},1994,109949,0.0,
1445,McHale's Navy ,"{Comedy, War}",1997,119640,0.0,
1446,Kolya (Kolja) ,"{Comedy, Drama}",1996,116790,0.0,
1447,Gridlock'd ,{Crime},1997,119225,0.0,
1449,Waiting for Guffman ,{Comedy},1996,118111,0.0,
1450,Prisoner of the Mountains (Kavkazsky plennik) ,{War},1996,116754,0.0,
1453,Beautician and the Beast ,"{Comedy, Romance}",1997,118691,0.0,
1454,SubUrbia ,"{Comedy, Drama}",1997,120238,0.0,
1455,Hotel de Love ,"{Comedy, Romance}",1996,116565,0.0,
1456,Pest ,{Comedy},1997,119887,0.0,
1457,Fools Rush In ,"{Comedy, Drama, Romance}",1997,119141,0.0,
1458,Touch ,"{Drama, Fantasy, Romance}",1997,120357,0.0,
1459,Absolute Power ,"{Mystery, Thriller}",1997,118548,0.0,
1460,That Darn Cat ,"{Children, Comedy, Mystery}",1997,120317,0.0,
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) ,{Comedy},1997,120434,0.0,
1463,That Old Feeling ,"{Comedy, Romance}",1997,120318,0.0,
1464,Lost Highway ,"{Crime, Drama, Fantasy, Film-Noir, Mystery, Romance}",1997,116922,0.0,
1465,Rosewood ,"{Action, Drama}",1997,120036,0.0,
1466,Donnie Brasco ,"{Crime, Drama}",1997,119008,0.0,
1468,Booty Call ,"{Comedy, Romance}",1997,118750,0.0,
1472,City of Industry ,"{Crime, Thriller}",1997,118859,0.0,
1473,Best Men ,"{Action, Comedy, Crime, Drama}",1997,118702,0.0,
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),"{Children, Comedy}",1997,119432,0.0,
1475,Kama Sutra: A Tale of Love ,{Romance},1996,116743,0.0,
1476,Private Parts ,"{Comedy, Drama}",1997,119951,0.0,
1479,Saint ,"{Action, Romance, Sci-Fi, Thriller}",1997,120053,0.0,
1480,Smilla's Sense of Snow ,"{Drama, Thriller}",1997,120152,0.0,
1482,Van ,"{Comedy, Drama}",1996,118064,0.0,
1483,Crash ,"{Drama, Thriller}",1996,115964,0.0,
1484,Daytrippers ,"{Comedy, Drama, Mystery, Romance}",1996,116041,0.0,
1485,Liar Liar ,{Comedy},1997,119528,0.0,
1487,Selena ,"{Drama, Musical}",1997,120094,0.0,
1488,Devil's Own ,"{Action, Drama, Thriller}",1997,118972,0.0,
1489,Cats Don't Dance ,"{Animation, Children, Musical}",1997,118829,0.0,
1490,B*A*P*S ,{Comedy},1997,118663,0.0,
1493,Love and Other Catastrophes ,{Romance},1996,116931,0.0,
1495,Turbo: A Power Rangers Movie ,"{Action, Adventure, Children}",1997,120389,0.0,
1497,Double Team ,{Action},1997,119013,0.0,
1498,Inventing the Abbotts ,"{Drama, Romance}",1997,119381,0.0,
1499,Anaconda ,"{Action, Adventure, Thriller}",1997,118615,0.0,
1500,Grosse Pointe Blank ,"{Comedy, Crime, Romance}",1997,119229,0.0,
1501,Keys to Tulsa ,{Crime},1997,116762,0.0,
1502,Kissed ,"{Drama, Romance}",1996,116783,0.0,
1503,8 Heads in a Duffel Bag,{Comedy},1997,118541,0.0,
1504,Hollow Reed ,{Drama},1996,113314,0.0,
1507,Paradise Road ,"{Drama, War}",1997,119859,0.0,
1508,Traveller ,{Drama},1997,120366,0.0,
1513,Romy and Michele's High School Reunion ,{Comedy},1997,120032,0.0,
1515,Volcano ,"{Action, Drama, Thriller}",1997,120461,0.0,
1516,Children of the Revolution ,{Comedy},1996,115886,0.0,
1517,Austin Powers: International Man of Mystery ,"{Action, Adventure, Comedy}",1997,118655,0.0,
1518,Breakdown ,"{Action, Thriller}",1997,118771,0.0,
1523,Truth or ConsequencesN.M. ,"{Action, Crime, Romance}",1997,120383,0.0,
1525,Warriors of Virtue ,"{Action, Adventure, Children, Fantasy}",1997,120479,0.0,
1526,Fathers' Day ,{Comedy},1997,119109,0.0,
1527,Fifth Element ,"{Action, Adventure, Comedy, Sci-Fi}",1997,119116,0.0,
1529,Nowhere ,"{Comedy, Drama}",1997,119809,0.0,
1531,Losing Chase ,{Drama},1996,116920,0.0,
1532,Sprung ,{Comedy},1997,120190,0.0,
1535,Love! Valour! Compassion! ,"{Drama, Romance}",1997,119578,0.0,
1537,Shall We Dance? (Shall We Dansu?) ,"{Comedy, Drama, Romance}",1996,117615,0.0,
1539,Twin Town ,"{Comedy, Crime}",1997,120394,0.0,
1541,Addicted to Love ,"{Comedy, Romance}",1997,118556,0.0,
1542,Brassed Off ,"{Comedy, Drama, Romance}",1996,115744,0.0,
1543,Designated Mourner ,{Drama},1997,118964,0.0,
1544,Lost World: Jurassic Park ,"{Action, Adventure, Sci-Fi, Thriller}",1997,119567,0.0,
1545,Ponette ,{Drama},1996,117359,0.0,
1546,Schizopolis ,{Comedy},1996,117561,0.0,
1549,Rough Magic ,"{Drama, Romance}",1995,114303,0.0,
1550,Trial and Error ,"{Comedy, Romance}",1997,120373,0.0,
1552,Con Air ,"{Action, Adventure, Thriller}",1997,118880,0.0,
1554,Pillow Book ,"{Drama, Romance}",1996,114134,0.0,
1555,To Haveor Not (En avoir (ou pas)) ,{Drama},1995,112951,0.0,
1556,Speed 2: Cruise Control,"{Action, Romance, Thriller}",1997,120179,0.0,
1562,Batman & Robin ,"{Action, Adventure, Fantasy, Thriller}",1997,118688,0.0,
1563,Dream With the Fishes ,{Drama},1997,119019,0.0,
1564,For Roseanna (Roseanna's Grave) ,"{Comedy, Drama, Romance}",1997,120034,0.0,
1566,Hercules ,"{Adventure, Animation, Children, Comedy, Musical}",1997,119282,0.0,
1569,My Best Friend's Wedding ,"{Comedy, Romance}",1997,119738,0.0,
1570,Tetsuo II: Body Hammer ,"{Horror, Sci-Fi}",1992,105569,0.0,
1571,When the Cat's Away (Chacun cherche son chat) ,"{Comedy, Romance}",1996,115856,0.0,
1572,Contempt (MéprisLe) ,{Drama},1963,57345,0.0,
1573,Face/Off ,"{Action, Crime, Drama, Thriller}",1997,119094,0.0,
1575,Gabbeh ,{Drama},1996,116384,0.0,
1580,Men in Black (a.k.a. MIB) ,"{Action, Comedy, Sci-Fi}",1997,119654,0.0,
1581,Out to Sea ,{Comedy},1997,119848,0.0,
1582,Wild America ,"{Adventure, Children}",1997,120512,0.0,
1583,Simple WishA ,"{Children, Fantasy}",1997,120133,0.0,
1584,Contact ,"{Drama, Sci-Fi}",1997,118884,0.0,
1586,G.I. Jane ,"{Action, Drama}",1997,119173,0.0,
1587,Conan the Barbarian ,"{Action, Adventure, Fantasy}",1982,82198,0.0,
1588,George of the Jungle ,"{Children, Comedy}",1997,119190,0.0,
1589,Cop Land ,"{Action, Crime, Drama, Thriller}",1997,118887,0.0,
1590,Event Horizon ,"{Horror, Sci-Fi, Thriller}",1997,119081,0.0,
1591,Spawn ,"{Action, Adventure, Sci-Fi, Thriller}",1997,120177,0.0,
1592,Air Bud ,"{Children, Comedy}",1997,118570,0.0,
1593,Picture Perfect ,"{Comedy, Romance}",1997,119896,0.0,
1594,In the Company of Men ,"{Comedy, Drama}",1997,119361,0.0,
1595,Free Willy 3: The Rescue,"{Adventure, Children, Drama}",1997,119152,0.0,
1596,Career Girls ,{Drama},1997,118818,0.0,
1597,Conspiracy Theory ,"{Drama, Mystery, Romance, Thriller}",1997,118883,0.0,
1598,Desperate Measures ,"{Crime, Drama, Thriller}",1998,118966,0.0,
1599,Steel ,{Action},1997,120207,0.0,
1600,She's So Lovely ,"{Drama, Romance}",1997,120112,0.0,
1601,Hoodlum ,"{Crime, Drama, Film-Noir}",1997,119311,0.0,
1602,Leave It to Beaver ,{Comedy},1997,119509,0.0,
1603,Mimic ,"{Horror, Sci-Fi, Thriller}",1997,119675,0.0,
1604,Money Talks ,"{Action, Comedy}",1997,119695,0.0,
1605,Excess Baggage ,"{Adventure, Romance}",1997,119086,0.0,
1606,Kull the Conqueror ,"{Action, Adventure}",1997,119484,0.0,
1608,Air Force One ,"{Action, Thriller}",1997,118571,0.0,
1609,187 (One Eight Seven),"{Drama, Thriller}",1997,118531,0.0,
1610,Hunt for Red October ,"{Action, Adventure, Thriller}",1990,99810,0.0,
1611,My Own Private Idaho ,"{Drama, Romance}",1991,102494,0.0,
1612,Kiss MeGuido ,{Comedy},1997,119465,0.0,
1613,Star Maps ,{Drama},1997,120197,0.0,
1614,In & Out ,{Comedy},1997,119360,0.0,
1615,Edge ,"{Adventure, Drama}",1997,119051,0.0,
1616,Peacemaker ,"{Action, Thriller, War}",1997,119874,0.0,
1617,L.A. Confidential ,"{Crime, Film-Noir, Mystery, Thriller}",1997,119488,0.0,
1619,Seven Years in Tibet ,"{Adventure, Drama, War}",1997,120102,0.0,
1620,Kiss the Girls ,"{Crime, Drama, Mystery, Thriller}",1997,119468,0.0,
1621,Soul Food ,{Drama},1997,120169,0.0,
1623,Wishmaster ,{Horror},1997,120524,0.0,
1624,Thousand AcresA ,{Drama},1997,120323,0.0,
1625,Game ,"{Drama, Mystery, Thriller}",1997,119174,0.0,
1626,Fire Down Below ,"{Action, Drama, Thriller}",1997,119123,0.0,
1627,U Turn ,"{Crime, Drama, Mystery}",1997,120399,0.0,
1629,MatchMaker ,"{Comedy, Romance}",1997,119632,0.0,
1631,Assignment ,"{Action, Thriller}",1997,118647,0.0,
1632,Smile Like YoursA ,"{Comedy, Romance}",1997,120151,0.0,
1633,Ulee's Gold ,{Drama},1997,120402,0.0,
1635,Ice Storm ,{Drama},1997,119349,0.0,
1636,Stag ,"{Action, Thriller}",1997,120192,0.0,
1639,Chasing Amy ,"{Comedy, Drama, Romance}",1997,118842,0.0,
1640,How to Be a Player ,{Comedy},1997,119326,0.0,
1641,Full Monty ,"{Comedy, Drama}",1997,119164,0.0,
1642,Indian Summer (a.k.a. Alive & Kicking) ,"{Comedy, Drama}",1996,116631,0.0,
1643,Mrs. Brown (a.k.a. Her MajestyMrs. Brown) ,"{Drama, Romance}",1997,119280,0.0,
1644,I Know What You Did Last Summer ,"{Horror, Mystery, Thriller}",1997,119345,0.0,
1645,The Devil's Advocate ,"{Drama, Mystery, Thriller}",1997,118971,0.0,
1646,RocketMan (a.k.a. Rocket Man) ,"{Children, Comedy, Romance, Sci-Fi}",1997,120029,0.0,
1647,Playing God ,"{Crime, Drama, Thriller}",1997,119906,0.0,
1648,House of Yes ,"{Comedy, Drama}",1997,119324,0.0,
1649,FastCheap & Out of Control ,{Documentary},1997,119107,0.0,
1652,Year of the Horse ,{Documentary},1997,120539,0.0,
1653,Gattaca ,"{Drama, Sci-Fi, Thriller}",1997,119177,0.0,
1654,FairyTale: A True Story ,"{Children, Drama, Fantasy}",1997,119095,0.0,
1655,Phantoms ,"{Drama, Horror, Thriller}",1998,119891,0.0,
1657,Wonderland ,"{Comedy, Documentary}",1997,120529,0.0,
1658,Life Less OrdinaryA ,"{Romance, Thriller}",1997,119535,0.0,
1660,Eve's Bayou ,{Drama},1997,119080,0.0,
1661,Switchback ,"{Crime, Mystery, Thriller}",1997,119210,0.0,
1663,Stripes ,"{Comedy, War}",1981,83131,0.0,
1665,Bean ,{Comedy},1997,118689,0.0,
1667,Mad City ,"{Action, Drama}",1997,119592,0.0,
1668,One Night Stand ,{Drama},1997,119832,0.0,
1669,Tango Lesson ,{Romance},1997,120275,0.0,
1670,Welcome to Sarajevo ,"{Drama, War}",1997,120490,0.0,
1671,Deceiver ,"{Crime, Drama, Thriller}",1997,119527,0.0,
1672,Rainmaker ,{Drama},1997,119978,0.0,
1673,Boogie Nights ,{Drama},1997,118749,0.0,
1674,Witness ,"{Drama, Romance, Thriller}",1985,90329,0.0,
1676,Starship Troopers ,"{Action, Sci-Fi}",1997,120201,0.0,
1678,Joy Luck Club ,"{Drama, Romance}",1993,107282,0.0,
1680,Sliding Doors ,"{Drama, Romance}",1998,120148,0.0,
1681,Mortal Kombat: Annihilation ,"{Action, Adventure, Fantasy}",1997,119707,0.0,
1682,Truman Show ,"{Comedy, Drama, Sci-Fi}",1998,120382,0.0,
1683,Wings of the Dove ,"{Drama, Romance}",1997,120520,0.0,
1684,Mrs. Dalloway ,"{Drama, Romance}",1997,119723,0.0,
1686,Red Corner ,"{Crime, Thriller}",1997,119994,0.0,
1687,Jackal ,"{Action, Thriller}",1997,119395,0.0,
1688,Anastasia ,"{Adventure, Animation, Children, Drama, Musical}",1997,118617,0.0,
1689,Man Who Knew Too Little ,"{Comedy, Crime, Thriller}",1997,120483,0.0,
1690,Alien: Resurrection ,"{Action, Horror, Sci-Fi}",1997,118583,0.0,
1692,Alien Escape ,"{Horror, Sci-Fi}",1995,112318,0.0,
1693,Amistad ,"{Drama, Mystery}",1997,118607,0.0,
1694,Apostle ,{Drama},1997,118632,0.0,
1696,Bent ,"{Drama, War}",1997,118698,0.0,
1699,Butcher Boy ,"{Comedy, Drama}",1997,118804,0.0,
1701,Deconstructing Harry ,"{Comedy, Drama}",1997,118954,0.0,
1702,Flubber ,"{Children, Comedy, Fantasy}",1997,119137,0.0,
1703,For Richer or Poorer ,{Comedy},1997,119142,0.0,
1704,Good Will Hunting ,"{Drama, Romance}",1997,119217,0.0,
1707,Home Alone 3,"{Children, Comedy}",1997,119303,0.0,
1711,Midnight in the Garden of Good and Evil ,"{Crime, Drama, Mystery}",1997,119668,0.0,
1713,Mouse Hunt ,"{Children, Comedy}",1997,119715,0.0,
1715,Office Killer ,{Thriller},1997,119819,0.0,
1717,Scream 2,"{Comedy, Horror, Mystery, Thriller}",1997,120082,0.0,
1719,Sweet Hereafter ,{Drama},1997,120255,0.0,
1721,Titanic ,"{Drama, Romance}",1997,120338,0.0,
1722,Tomorrow Never Dies ,"{Action, Adventure, Thriller}",1997,120347,0.0,
1726,Postman ,"{Action, Adventure, Drama, Sci-Fi}",1997,119925,0.0,
1727,Horse Whisperer ,"{Drama, Romance}",1998,119314,0.0,
1728,Winter Guest ,{Drama},1997,120521,0.0,
1729,Jackie Brown ,"{Crime, Drama, Thriller}",1997,119396,0.0,
1730,Kundun ,{Drama},1997,119485,0.0,
1731,Mr. Magoo ,{Comedy},1997,119718,0.0,
1732,Big Lebowski ,"{Comedy, Crime}",1998,118715,0.0,
1733,Afterglow ,"{Drama, Romance}",1997,118566,0.0,
1734,My Life in Pink (Ma vie en rose) ,"{Comedy, Drama}",1997,119590,0.0,
1735,Great Expectations ,"{Drama, Romance}",1998,119223,0.0,
1739,3 Ninjas: High Noon On Mega Mountain,"{Action, Children, Comedy}",1998,118539,0.0,
1744,Firestorm ,"{Action, Adventure, Thriller}",1998,120670,0.0,
1746,Senseless ,{Comedy},1998,120820,0.0,
1747,Wag the Dog ,{Comedy},1997,120885,0.0,
1748,Dark City ,"{Adventure, Film-Noir, Sci-Fi, Thriller}",1998,118929,0.0,
1750,Star Kid ,"{Adventure, Children, Fantasy, Sci-Fi}",1997,120478,0.0,
1752,Hard Rain ,"{Action, Crime, Thriller}",1998,120696,0.0,
1753,Half Baked ,{Comedy},1998,120693,0.0,
1754,Fallen ,"{Crime, Drama, Fantasy, Thriller}",1998,119099,0.0,
1755,Shooting Fish ,"{Comedy, Romance}",1997,120122,0.0,
1756,Prophecy II ,{Horror},1998,118643,0.0,
1757,Fallen Angels (Duo luo tian shi) ,"{Drama, Romance}",1995,112913,0.0,
1759,Four Days in September (O Que É IssoCompanheiro?) ,{Drama},1997,119815,0.0,
1760,Spice World ,{Comedy},1997,120185,0.0,
1762,Deep Rising ,"{Action, Horror, Sci-Fi}",1998,118956,0.0,
1767,Music From Another Room ,"{Drama, Romance}",1998,119734,0.0,
1769,Replacement Killers ,"{Action, Crime, Thriller}",1998,120008,0.0,
1771,Night Flier ,{Horror},1997,119784,0.0,
1772,Blues Brothers 2000,"{Action, Comedy, Musical}",1998,118747,0.0,
1777,Wedding Singer ,"{Comedy, Romance}",1998,120888,0.0,
1779,Sphere ,"{Sci-Fi, Thriller}",1998,120184,0.0,
1783,Palmetto ,"{Crime, Drama, Mystery, Romance, Thriller}",1998,120782,0.0,
1784,As Good as It Gets ,"{Comedy, Drama, Romance}",1997,119822,0.0,
1785,King of New York ,"{Crime, Thriller}",1990,99939,0.0,
1788,Men with Guns ,"{Action, Drama}",1997,119656,0.0,
1791,Twilight ,"{Crime, Drama, Thriller}",1998,119594,0.0,
1792,U.S. Marshals ,"{Action, Crime, Thriller}",1998,120873,0.0,
1794,Love and Death on Long Island ,"{Comedy, Drama}",1997,119574,0.0,
1795,Callejón de los milagrosEl ,{Drama},1995,112619,0.0,
1796,In God's Hands ,"{Action, Drama}",1998,140282,0.0,
1797,Everest ,"{Documentary, IMAX}",1998,120661,0.0,
1798,Hush ,{Thriller},1998,118744,0.0,
1799,Suicide Kings ,"{Comedy, Crime, Drama, Mystery, Thriller}",1997,120241,0.0,
1801,Man in the Iron Mask ,"{Action, Adventure, Drama}",1998,120744,0.0,
1804,Newton Boys ,"{Crime, Drama}",1998,120769,0.0,
1805,Wild Things ,"{Crime, Drama, Mystery, Thriller}",1998,120890,0.0,
1806,Paulie ,"{Adventure, Children, Comedy}",1998,125454,0.0,
1807,CoolDry PlaceA ,{Drama},1998,120642,0.0,
1809,Fireworks (Hana-bi) ,"{Crime, Drama}",1997,119250,0.0,
1810,Primary Colors ,"{Comedy, Drama}",1998,119942,0.0,
1812,Wide Awake ,"{Children, Comedy, Drama}",1998,120510,0.0,
1816,Two Girls and a Guy ,"{Comedy, Drama}",1997,124179,0.0,
1819,Storefront Hitchcock ,"{Documentary, Musical}",1997,120219,0.0,
1821,Object of My Affection ,"{Comedy, Romance}",1998,120772,0.0,
1822,Meet the Deedles ,"{Children, Comedy}",1998,120645,0.0,
1824,Homegrown ,"{Comedy, Thriller}",1998,119305,0.0,
1826,Barney's Great Adventure ,"{Adventure, Children}",1998,120598,0.0,
1827,Big One ,"{Comedy, Documentary}",1997,124295,0.0,
1831,Lost in Space ,"{Action, Adventure, Sci-Fi}",1998,120738,0.0,
1833,Mercury Rising ,"{Action, Drama, Thriller}",1998,120749,0.0,
1834,Spanish Prisoner ,"{Crime, Drama, Mystery, Thriller}",1997,120176,0.0,
1835,City of Angels ,"{Drama, Fantasy, Romance}",1998,120632,0.0,
1836,Last Days of Disco ,"{Comedy, Drama}",1998,120728,0.0,
1837,Odd Couple II ,{Comedy},1998,120773,0.0,
1839,My Giant ,{Comedy},1998,120765,0.0,
1840,He Got Game ,{Drama},1998,124718,0.0,
1841,Gingerbread Man ,"{Drama, Thriller}",1998,119196,0.0,
1844,Live Flesh (Carne trémula) ,"{Drama, Romance}",1997,118819,0.0,
1845,Zero Effect ,"{Comedy, Mystery, Thriller}",1998,120906,0.0,
1846,Nil By Mouth ,{Drama},1997,119792,0.0,
1848,Borrowers ,"{Adventure, Children, Comedy, Fantasy}",1997,118755,0.0,
1852,Love Walked In ,"{Drama, Thriller}",1998,118727,0.0,
1854,Kissing a Fool ,"{Comedy, Romance}",1998,120723,0.0,
1855,Krippendorf's Tribe ,{Comedy},1998,120725,0.0,
